100 0.000000 0.000015 0.000030 0.000045 0.000061 0.000076 0.000091 0.000106 0.000121 0.000136 0.000152 0.000167 0.000182 0.000197 0.000212 0.000227 0.000242 0.000258 0.000273 0.000288 0.000303 0.000318 0.000333 0.000348 0.000364 0.000379 0.000394 0.000409 0.000424 0.000439 0.000455 0.000470 0.000485 0.000500 0.000515 0.000530 0.000545 0.000561 0.000576 0.000591 0.000606 0.000621 0.000636 0.000652 0.000667 0.000682 0.000697 0.000712 0.000727 0.000742 0.000758 0.000773 0.000788 0.000803 0.000818 0.000833 0.000848 0.000864 0.000879 0.000894 0.000909 0.000924 0.000939 0.000955 0.000970 0.000985 0.001000 0.001015 0.001030 0.001045 0.001061 0.001076 0.001091 0.001106 0.001121 0.001136 0.001152 0.001167 0.001182 0.001197 0.001212 0.001227 0.001242 0.001258 0.001273 0.001288 0.001303 0.001318 0.001333 0.001348 0.001364 0.001379 0.001394 0.001409 0.001424 0.001439 0.001455 0.001470 0.001485 0.001500
0.000100 -0.000016 -0.000330 -0.000337 -0.000345 -0.000354 -0.000362 -0.000371 -0.000380 -0.000389 -0.000399 -0.000409 -0.000420 -0.000432 -0.000443 -0.000455 -0.000466 -0.000480 -0.000493 -0.000507 -0.000521 -0.000535 -0.000551 -0.000568 -0.000585 -0.000603 -0.000622 -0.000641 -0.000663 -0.000685 -0.000707 -0.000732 -0.000758 -0.000785 -0.000814 -0.000844 -0.000877 -0.000912 -0.000949 -0.000989 -0.001032 -0.001078 -0.001128 -0.001182 -0.001241 -0.001306 -0.001375 -0.001453 -0.001538 -0.001633 -0.001739 -0.001858 -0.001993 -0.002147 -0.002325 -0.002534 -0.002781 -0.003077 -0.003437 -0.003889 -0.004468 -0.005241 -0.006321 -0.007944 -0.010655 -0.016068 -0.032351 -0.000006 0.032508 0.016359 0.010967 0.008269 0.006649 0.005570 0.004797 0.004219 0.003768 0.003408 0.003113 0.002868 0.002660 0.002482 0.002327 0.002192 0.002074 0.001967 0.001872 0.001787 0.001709 0.001639 0.001574 0.001516 0.001462 0.001412 0.001367 0.001323 0.001284 0.001247 0.001211 0.001179 0.001148
0.002119 -0.000398 -0.000465 -0.000473 -0.000482 -0.000491 -0.000500 -0.000510 -0.000521 -0.000531 -0.000542 -0.000553 -0.000565 -0.000577 -0.000589 -0.000603 -0.000616 -0.000630 -0.000645 -0.000661 -0.000677 -0.000692 -0.000710 -0.000728 -0.000748 -0.000768 -0.000788 -0.000809 -0.000833 -0.000857 -0.000883 -0.000910 -0.000938 -0.000969 -0.001001 -0.001035 -0.001071 -0.001109 -0.001151 -0.001195 -0.001242 -0.001294 -0.001349 -0.001409 -0.001475 -0.001546 -0.001623 -0.001709 -0.001803 -0.001908 -0.002026 -0.002158 -0.002308 -0.002483 -0.002677 -0.002908 -0.003179 -0.003507 -0.003906 -0.004406 -0.005049 -0.005906 -0.007106 -0.008908 -0.011914 -0.017935 -0.036094 0.000048 0.035760 0.017987 0.012033 0.009052 0.007261 0.006068 0.005214 0.004573 0.004076 0.003677 0.003351 0.003079 0.002849 0.002652 0.002481 0.002332 0.002199 0.002082 0.001977 0.001883 0.001797 0.001720 0.001649 0.001584 0.001524 0.001469 0.001417 0.001369 0.001326 0.001284 0.001246 0.001210 0.001176
0.004138 -0.000327 -0.000463 -0.000472 -0.000481 -0.000490 -0.000500 -0.000510 -0.000520 -0.000532 -0.000542 -0.000553 -0.000566 -0.000578 -0.000591 -0.000604 -0.000618 -0.000632 -0.000647 -0.000662 -0.000678 -0.000696 -0.000713 -0.000732 -0.000751 -0.000771 -0.000793 -0.000815 -0.000838 -0.000862 -0.000888 -0.000916 -0.000944 -0.000976 -0.001008 -0.001043 -0.001079 -0.001118 -0.001161 -0.001206 -0.001254 -0.001306 -0.001362 -0.001422 -0.001489 -0.001561 -0.001640 -0.001727 -0.001824 -0.001930 -0.002049 -0.002183 -0.002335 -0.002509 -0.002710 -0.002944 -0.003220 -0.003552 -0.003959 -0.004466 -0.005117 -0.005988 -0.007206 -0.009034 -0.012083 -0.018189 -0.036574 0.000027 0.036375 0.018285 0.012233 0.009203 0.007384 0.006171 0.005304 0.004653 0.004147 0.003742 0.003411 0.003134 0.002902 0.002701 0.002527 0.002376 0.002241 0.002122 0.002015 0.001920 0.001833 0.001754 0.001682 0.001616 0.001555 0.001499 0.001454 0.001398 0.001354 0.001312 0.001272 0.001235 0.001201
0.006158 -0.000268 -0.000458 -0.000467 -0.000477 -0.000486 -0.000496 -0.000506 -0.000517 -0.000527 -0.000539 -0.000549 -0.000562 -0.000574 -0.000587 -0.000600 -0.000614 -0.000629 -0.000643 -0.000659 -0.000676 -0.000693 -0.000736 -0.000755 -0.000774 -0.000794 -0.000815 -0.000813 -0.000836 -0.000861 -0.000887 -0.000915 -0.000944 -0.000975 -0.001007 -0.001043 -0.001080 -0.001120 -0.001162 -0.001207 -0.001256 -0.001308 -0.001364 -0.001425 -0.001493 -0.001565 -0.001645 -0.001733 -0.001829 -0.001936 -0.002057 -0.002192 -0.002345 -0.002521 -0.002722 -0.002958 -0.003237 -0.003571 -0.003980 -0.004491 -0.005149 -0.006026 -0.007253 -0.009094 -0.012165 -0.018313 -0.036809 0.000011 0.036712 0.018447 0.012342 0.009286 0.007451 0.006228 0.005354 0.004698 0.004188 0.003780 0.003446 0.003168 0.002932 0.002730 0.002555 0.002403 0.002267 0.002147 0.002040 0.001943 0.001855 0.001776 0.001703 0.001637 0.001575 0.001519 0.001467 0.001418 0.001383 0.001330 0.001291 0.001254 0.001219
0.008177 -0.000223 -0.000450 -0.000458 -0.000468 -0.000478 -0.000487 -0.000497 -0.000507 -0.000518 -0.000529 -0.000541 -0.000552 -0.000566 -0.000578 -0.000592 -0.000606 -0.000620 -0.000635 -0.000651 -0.000667 -0.000684 -0.000702 -0.000721 -0.000739 -0.000760 -0.000782 -0.000804 -0.000828 -0.000852 -0.000879 -0.000907 -0.000935 -0.000966 -0.000999 -0.001034 -0.001072 -0.001111 -0.001154 -0.001199 -0.001247 -0.001300 -0.001356 -0.001418 -0.001484 -0.001557 -0.001637 -0.001724 -0.001821 -0.001929 -0.002050 -0.002185 -0.002338 -0.002513 -0.002716 -0.002952 -0.003230 -0.003566 -0.003975 -0.004486 -0.005144 -0.006021 -0.007249 -0.009092 -0.012164 -0.018314 -0.036803 -0.000001 0.036792 0.018481 0.012366 0.009307 0.007469 0.006244 0.005368 0.004712 0.004201 0.003793 0.003458 0.003179 0.002944 0.002742 0.002567 0.002413 0.002279 0.002158 0.002050 0.001953 0.001865 0.001786 0.001713 0.001647 0.001586 0.001529 0.001476 0.001428 0.001382 0.001340 0.001301 0.001264 0.001229
0.010196 -0.000187 -0.000460 -0.000462 -0.000464 -0.000467 -0.000467 -0.000467 -0.000516 -0.000498 -0.000432 -0.000424 -0.000416 -0.000383 -0.000457 -0.000537 -0.000580 -0.000625 -0.000650 -0.000633 -0.000655 -0.000678 -0.000654 -0.000718 -0.000741 -0.000765 -0.000748 -0.000770 -0.000794 -0.000819 -0.000884 -0.000913 -0.000944 -0.000976 -0.000973 -0.001008 -0.001045 -0.001083 -0.001126 -0.001170 -0.001220 -0.001304 -0.001362 -0.001423 -0.001491 -0.001532 -0.001611 -0.001698 -0.001795 -0.001901 -0.002021 -0.002155 -0.002307 -0.002481 -0.002682 -0.002943 -0.003221 -0.003553 -0.003960 -0.004467 -0.005119 -0.005985 -0.007192 -0.009015 -0.012071 -0.018184 -0.036543 -0.000010 0.036609 0.018388 0.012305 0.009261 0.007435 0.006216 0.005345 0.004693 0.004185 0.003799 0.003447 0.003169 0.002935 0.002734 0.002560 0.002408 0.002274 0.002154 0.002066 0.001951 0.001863 0.001784 0.001712 0.001646 0.001585 0.001529 0.001476 0.001428 0.001384 0.001342 0.001303 0.001265 0.001231
0.012215 -0.000160 -0.000415 -0.000423 -0.000433 -0.000443 -0.000452 -0.000462 -0.000473 -0.000484 -0.000495 -0.000506 -0.000518 -0.000530 -0.000543 -0.000557 -0.000570 -0.000584 -0.000600 -0.000615 -0.000682 -0.000698 -0.000665 -0.000683 -0.000702 -0.000722 -0.000743 -0.000765 -0.000789 -0.000813 -0.000839 -0.000865 -0.000894 -0.000925 -0.000957 -0.000991 -0.001028 -0.001067 -0.001108 -0.001153 -0.001200 -0.001252 -0.001307 -0.001368 -0.001433 -0.001504 -0.001583 -0.001669 -0.001799 -0.001870 -0.001988 -0.002120 -0.002271 -0.002443 -0.002641 -0.002873 -0.003146 -0.003475 -0.003875 -0.004377 -0.005022 -0.005882 -0.007086 -0.008891 -0.011902 -0.017926 -0.036019 -0.000017 0.036155 0.018160 0.012154 0.009150 0.007347 0.006145 0.005287 0.004668 0.004142 0.003740 0.003413 0.003140 0.002908 0.002709 0.002538 0.002388 0.002255 0.002137 0.002031 0.001937 0.001873 0.001773 0.001701 0.001636 0.001575 0.001520 0.001468 0.001421 0.001376 0.001336 0.001296 0.001260 0.001225
0.014234 -0.000139 -0.000390 -0.000399 -0.000409 -0.000418 -0.000427 -0.000438 -0.000448 -0.000459 -0.000470 -0.000481 -0.000492 -0.000504 -0.000517 -0.000530 -0.000544 -0.000558 -0.000573 -0.000588 -0.000603 -0.000620 -0.000637 -0.000655 -0.000675 -0.000694 -0.000715 -0.000736 -0.000759 -0.000784 -0.000809 -0.000884 -0.000862 -0.000893 -0.000924 -0.000958 -0.000993 -0.001031 -0.001073 -0.001116 -0.001162 -0.001213 -0.001268 -0.001327 -0.001390 -0.001461 -0.001538 -0.001621 -0.001715 -0.001818 -0.001934 -0.002063 -0.002210 -0.002379 -0.002573 -0.002799 -0.003068 -0.003389 -0.003782 -0.004273 -0.004904 -0.005746 -0.006924 -0.008691 -0.011639 -0.017534 -0.035237 -0.000018 0.035426 0.017795 0.011914 0.008972 0.007206 0.006030 0.005188 0.004558 0.004067 0.003675 0.003353 0.003085 0.002859 0.002665 0.002497 0.002350 0.002220 0.002105 0.002001 0.001909 0.001824 0.001747 0.001677 0.001614 0.001554 0.001501 0.001450 0.001403 0.001359 0.001319 0.001282 0.001245 0.001212
0.016254 -0.000123 -0.000437 -0.000359 -0.000368 -0.000379 -0.000389 -0.000401 -0.000411 -0.000423 -0.000433 -0.000445 -0.000456 -0.000469 -0.000482 -0.000495 -0.000509 -0.000523 -0.000537 -0.000552 -0.000569 -0.000584 -0.000601 -0.000619 -0.000638 -0.000657 -0.000676 -0.000698 -0.000721 -0.000744 -0.000768 -0.000794 -0.000822 -0.000851 -0.000882 -0.000914 -0.001000 -0.000985 -0.001025 -0.001068 -0.001113 -0.001163 -0.001215 -0.001273 -0.001335 -0.001403 -0.001522 -0.001603 -0.001650 -0.001749 -0.001862 -0.001988 -0.002131 -0.002295 -0.002483 -0.002743 -0.002964 -0.003276 -0.003657 -0.004133 -0.004746 -0.005600 -0.006707 -0.008423 -0.011282 -0.017005 -0.034181 -0.000017 0.034417 0.017292 0.011580 0.008723 0.007010 0.005866 0.005050 0.004438 0.003961 0.003580 0.003269 0.003009 0.002789 0.002600 0.002437 0.002294 0.002168 0.002056 0.001956 0.001865 0.001812 0.001710 0.001642 0.001580 0.001523 0.001470 0.001421 0.001375 0.001334 0.001295 0.001258 0.001223 0.001190
